 #  Results from PENCYL. 
 #  2D dose and charge distribs. in body KL=  1, KC=  5
 #  Columns: 1=Z (cm),  2=radius (=sqrt(X**2+Y**2), in cm) 
 #           3=dose (eV/g), 4=uncertainty (eV/g).
 #           5=charge (e/cm**3), 6=uncertainty (e/cm**3).

   5.000000E-07  1.045000E-03  2.756155E+08  8.598320E+07  6.092055E+05  4.922055E+05
   1.500000E-06  1.045000E-03  3.863818E+08  1.215224E+08  1.692238E+05  4.597159E+05
   2.500000E-06  1.045000E-03  4.170387E+08  1.253387E+08  1.353790E+05  5.372688E+05
   3.500000E-06  1.045000E-03  3.832841E+08  1.080754E+08  1.015343E+05  5.467787E+05
   4.500000E-06  1.045000E-03  4.275542E+08  1.195010E+08  3.892146E+05  6.070865E+05
   5.500000E-06  1.045000E-03  4.789829E+08  1.225486E+08  3.215251E+05  5.584384E+05
   6.500000E-06  1.045000E-03  5.201263E+08  1.335012E+08  4.399818E+05  5.514721E+05
   7.500000E-06  1.045000E-03  5.486003E+08  1.414292E+08 -3.384475E+04  6.540887E+05
   8.500000E-06  1.045000E-03  5.961061E+08  1.432019E+08  5.415160E+05  6.696644E+05
   9.500000E-06  1.045000E-03  5.765281E+08  1.461935E+08  6.768950E+04  6.421590E+05
   1.050000E-05  1.045000E-03  5.840936E+08  1.359458E+08 -3.384475E+05  6.580172E+05
   1.150000E-05  1.045000E-03  6.051057E+08  1.462230E+08  7.107398E+05  6.997765E+05
   1.250000E-05  1.045000E-03  6.242769E+08  1.510349E+08 -3.384475E+04  6.696644E+05
   1.350000E-05  1.045000E-03  5.930265E+08  1.496696E+08 -1.015343E+05  6.421590E+05
   1.450000E-05  1.045000E-03  7.084250E+08  1.690452E+08  1.861461E+05  6.979326E+05
   1.550000E-05  1.045000E-03  6.322137E+08  1.486062E+08  5.076713E+04  6.905076E+05
   1.650000E-05  1.045000E-03  5.942020E+08  1.391645E+08  1.184566E+05  6.155187E+05
   1.750000E-05  1.045000E-03  6.299927E+08  1.496724E+08  1.353790E+05  5.788343E+05
   1.850000E-05  1.045000E-03  5.751001E+08  1.369002E+08  1.861461E+05  5.810563E+05
   1.950000E-05  1.045000E-03  5.906877E+08  1.418115E+08 -1.523014E+05  6.599726E+05
   2.050000E-05  1.045000E-03  7.035107E+08  1.657617E+08  1.523014E+05  6.320456E+05
   2.150000E-05  1.045000E-03  6.339389E+08  1.464138E+08 -1.353790E+05  6.696644E+05
   2.250000E-05  1.045000E-03  6.592034E+08  1.567704E+08  1.184566E+05  6.677373E+05
   2.350000E-05  1.045000E-03  6.615634E+08  1.537461E+08  1.353790E+05  6.997766E+05
   2.450000E-05  1.045000E-03  6.505249E+08  1.550443E+08 -2.538356E+05  6.638663E+05
   2.550000E-05  1.045000E-03  6.459641E+08  1.484533E+08  3.215251E+05  6.320456E+05
   2.650000E-05  1.045000E-03  7.164971E+08  1.624395E+08 -3.384475E+05  5.920413E+05
   2.750000E-05  1.045000E-03  7.183066E+08  1.532123E+08  1.692238E+05  6.923713E+05
   2.850000E-05  1.045000E-03  7.338866E+08  1.584394E+08  2.030685E+05  7.426590E+05
   2.950000E-05  1.045000E-03  7.002240E+08  1.588895E+08 -8.461188E+04  7.052795E+05
   3.050000E-05  1.045000E-03  6.193599E+08  1.411651E+08  5.922831E+05  7.682460E+05
   3.150000E-05  1.045000E-03  6.587198E+08  1.469626E+08 -1.353790E+05  6.421590E+05
   3.250000E-05  1.045000E-03  7.620905E+08  1.668945E+08 -3.384475E+04  6.540887E+05
   3.350000E-05  1.045000E-03  6.748264E+08  1.579660E+08  0.000000E+00  6.092055E+05
   3.450000E-05  1.045000E-03  6.513461E+08  1.512506E+08 -2.030685E+05  6.049601E+05
   3.550000E-05  1.045000E-03  6.511284E+08  1.533683E+08 -6.768950E+04  5.832699E+05
   3.650000E-05  1.045000E-03  6.999464E+08  1.544701E+08 -5.076713E+04  6.238369E+05
   3.750000E-05  1.045000E-03  7.613913E+08  1.689721E+08 -8.461188E+04  6.638663E+05
   3.850000E-05  1.045000E-03  7.738583E+08  1.683224E+08 -1.015343E+05  7.732618E+05
   3.950000E-05  1.045000E-03  6.889371E+08  1.528924E+08  0.000000E+00  6.217678E+05
   4.050000E-05  1.045000E-03  7.389932E+08  1.600420E+08  4.569041E+05  6.754127E+05
   4.150000E-05  1.045000E-03  7.514775E+08  1.686884E+08 -3.722923E+05  6.696644E+05
   4.250000E-05  1.045000E-03  6.093469E+08  1.359148E+08  1.353790E+05  6.421590E+05
   4.350000E-05  1.045000E-03  7.234460E+08  1.640737E+08 -1.184566E+05  6.715860E+05
   4.450000E-05  1.045000E-03  6.425015E+08  1.450452E+08  5.076713E+04  6.481513E+05
   4.550000E-05  1.045000E-03  5.736071E+08  1.370446E+08  2.199909E+05  6.754127E+05
   4.650000E-05  1.045000E-03  6.781553E+08  1.587293E+08 -1.692238E+04  6.521156E+05
   4.750000E-05  1.045000E-03  7.110058E+08  1.613438E+08 -1.015343E+05  6.540887E+05
   4.850000E-05  1.045000E-03  7.045777E+08  1.507120E+08  2.538356E+05  6.441626E+05
   4.950000E-05  1.045000E-03  7.180076E+08  1.664288E+08  3.384475E+04  7.034499E+05
   5.050000E-05  1.045000E-03  6.658418E+08  1.540869E+08  1.353790E+05  6.300035E+05
   5.150000E-05  1.045000E-03  7.435690E+08  1.732483E+08  1.692238E+04  7.304118E+05
   5.250000E-05  1.045000E-03  7.096477E+08  1.553694E+08 -3.384475E+04  7.179556E+05
   5.350000E-05  1.045000E-03  7.497834E+08  1.673107E+08 -5.753608E+05  6.619223E+05
   5.450000E-05  1.045000E-03  8.148217E+08  1.863417E+08  8.461188E+04  7.443922E+05
   5.550000E-05  1.045000E-03  7.833055E+08  1.807700E+08  1.015343E+05  7.495676E+05
   5.650000E-05  1.045000E-03  6.304756E+08  1.392155E+08 -3.384475E+04  7.071043E+05
   5.750000E-05  1.045000E-03  6.524029E+08  1.488434E+08 -1.353790E+05  6.773180E+05
   5.850000E-05  1.045000E-03  6.336039E+08  1.447889E+08 -3.384475E+04  6.092055E+05
   5.950000E-05  1.045000E-03  5.953934E+08  1.340222E+08  2.199909E+05  6.481513E+05
   6.050000E-05  1.045000E-03  6.702852E+08  1.504676E+08  1.353790E+05  5.653188E+05
   6.150000E-05  1.045000E-03  6.995031E+08  1.622223E+08  6.768950E+04  6.092055E+05
   6.250000E-05  1.045000E-03  7.126548E+08  1.678665E+08  4.230594E+05  7.089243E+05
   6.350000E-05  1.045000E-03  7.253655E+08  1.643852E+08 -2.538356E+05  6.677373E+05
   6.450000E-05  1.045000E-03  7.328721E+08  1.636325E+08 -3.046028E+05  7.071042E+05
   6.550000E-05  1.045000E-03  7.656058E+08  1.639524E+08  8.461188E+04  7.715935E+05
   6.650000E-05  1.045000E-03  7.430798E+08  1.643869E+08 -8.461188E+04  8.043026E+05
