 #  Results from PENCYL. 
 #  2D dose and charge distribs. in body KL=  1, KC=  6
 #  Columns: 1=Z (cm),  2=radius (=sqrt(X**2+Y**2), in cm) 
 #           3=dose (eV/g), 4=uncertainty (eV/g).
 #           5=charge (e/cm**3), 6=uncertainty (e/cm**3).

   5.000000E-07  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   5.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   6.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   8.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   9.500000E-06  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.050000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.150000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.250000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.350000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.450000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.550000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.650000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.750000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.850000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.950000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.050000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.150000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.250000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.350000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.450000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.550000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.650000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.750000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.850000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.950000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.050000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.150000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.250000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.350000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.450000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.550000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.650000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.750000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.850000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.950000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.050000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.150000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.250000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.350000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.450000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.550000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.650000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.750000E-05  5.099500E-01  4.556470E-01  1.366941E+00  0.000000E+00  1.000000E-35
   4.850000E-05  5.099500E-01  3.240142E-01  9.720426E-01 -3.121303E-03  9.363910E-03
   4.950000E-05  5.099500E-01  1.314524E-01  3.943571E-01  0.000000E+00  1.000000E-35
   5.050000E-05  5.099500E-01  7.425797E-01  2.227739E+00  0.000000E+00  1.000000E-35
   5.150000E-05  5.099500E-01  1.606674E-01  4.820023E-01  0.000000E+00  1.000000E-35
   5.250000E-05  5.099500E-01  3.382049E-02  1.014615E-01  0.000000E+00  1.000000E-35
   5.350000E-05  5.099500E-01  6.026757E-01  1.808027E+00 -3.121303E-03  9.363910E-03
   5.450000E-05  5.099500E-01  7.952875E-01  2.385863E+00  3.121303E-03  9.363910E-03
   5.550000E-05  5.099500E-01  1.486621E-01  4.459862E-01  0.000000E+00  1.000000E-35
   5.650000E-05  5.099500E-01  1.273624E-01  3.820871E-01  0.000000E+00  1.000000E-35
   5.750000E-05  5.099500E-01  2.884348E-01  8.653043E-01  0.000000E+00  1.000000E-35
   5.850000E-05  5.099500E-01  3.006300E-02  9.018900E-02  0.000000E+00  1.000000E-35
   5.950000E-05  5.099500E-01  7.960073E-02  2.388022E-01  0.000000E+00  1.000000E-35
   6.050000E-05  5.099500E-01  1.542922E-01  4.628767E-01  0.000000E+00  1.000000E-35
   6.150000E-05  5.099500E-01  7.953897E-02  2.386169E-01  0.000000E+00  1.000000E-35
   6.250000E-05  5.099500E-01  5.464746E-03  1.639424E-02  0.000000E+00  1.000000E-35
   6.350000E-05  5.099500E-01  1.085742E-01  3.257227E-01  0.000000E+00  1.000000E-35
   6.450000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   6.550000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   6.650000E-05  5.099500E-01  6.215005E-01  1.864501E+00  0.000000E+00  1.000000E-35
   6.750000E-05  5.099500E-01  6.999679E-01  2.099904E+00  3.121303E-03  9.363910E-03
   6.850000E-05  5.099500E-01  2.317814E-01  6.953441E-01 -6.242607E-03  1.872782E-02
   6.950000E-05  5.099500E-01  9.133749E-01  2.740125E+00  6.242607E-03  1.872782E-02
   7.050000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.150000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.250000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.350000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.450000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.550000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.650000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.750000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.850000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   7.950000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   8.050000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   8.150000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   8.250000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   8.350000E-05  5.099500E-01  9.298675E-02  2.789602E-01  0.000000E+00  1.000000E-35
   8.450000E-05  5.099500E-01  2.731707E-01  8.195122E-01 -3.121303E-03  9.363910E-03
   8.550000E-05  5.099500E-01  1.627123E-01  4.881368E-01  3.121303E-03  9.363910E-03
   8.650000E-05  5.099500E-01  6.960177E-01  1.851371E+00 -3.121303E-03  9.363910E-03
   8.750000E-05  5.099500E-01  2.812297E+00  6.798366E+00  0.000000E+00  1.000000E-35
   8.850000E-05  5.099500E-01  3.952419E-01  9.390649E-01  0.000000E+00  1.000000E-35
   8.950000E-05  5.099500E-01  1.268182E+00  3.064583E+00 -3.121303E-03  9.363910E-03
   9.050000E-05  5.099500E-01  1.328591E+00  3.930674E+00  3.121303E-03  9.363910E-03
   9.150000E-05  5.099500E-01  5.944263E-01  1.783279E+00  0.000000E+00  1.000000E-35
   9.250000E-05  5.099500E-01  1.159853E-01  2.467033E-01  0.000000E+00  1.000000E-35
   9.350000E-05  5.099500E-01  2.840491E+00  7.845617E+00  3.121303E-03  9.363910E-03
   9.450000E-05  5.099500E-01  1.567674E-01  4.703021E-01  0.000000E+00  1.000000E-35
   9.550000E-05  5.099500E-01  1.997044E-01  5.991133E-01  0.000000E+00  1.000000E-35
   9.650000E-05  5.099500E-01  1.586390E+00  4.759170E+00  3.121303E-03  9.363910E-03
   9.750000E-05  5.099500E-01  4.038030E-01  1.211409E+00  0.000000E+00  1.000000E-35
   9.850000E-05  5.099500E-01  3.933886E-01  1.180166E+00 -3.121303E-03  9.363910E-03
   9.950000E-05  5.099500E-01  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   
   5.000000E-07  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   1.500000E-06  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   2.500000E-06  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   3.500000E-06  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   4.500000E-06  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   5.500000E-06  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
   6.500000E-06  1.509850E+00  1.000000E-35  1.000000E-35  0.000000E+00  1.000000E-35
