 #  Results from PENCYL. 
 #  2D dose and charge distribs. in body KL=  1, KC=  2
 #  Columns: 1=Z (cm),  2=radius (=sqrt(X**2+Y**2), in cm) 
 #           3=dose (eV/g), 4=uncertainty (eV/g).
 #           5=charge (e/cm**3), 6=uncertainty (e/cm**3).

   5.000000E-07  1.045000E-06  3.584654E+15  1.659780E+14 -5.584384E+11  3.023522E+12
   1.500000E-06  1.045000E-06  5.253030E+15  1.971677E+14 -3.875224E+12  3.708086E+12
   2.500000E-06  1.045000E-06  6.023465E+15  2.094507E+14 -6.396658E+12  3.909398E+12
   3.500000E-06  1.045000E-06  6.359035E+15  2.122236E+14 -5.516694E+12  4.026316E+12
   4.500000E-06  1.045000E-06  6.464877E+15  2.187288E+14 -3.824457E+12  4.131209E+12
   5.500000E-06  1.045000E-06  6.687208E+15  2.267497E+14 -5.178247E+12  4.095494E+12
   6.500000E-06  1.045000E-06  6.863942E+15  2.232649E+14 -7.192010E+12  4.163832E+12
   7.500000E-06  1.045000E-06  6.902527E+15  2.309789E+14 -6.210512E+12  4.192209E+12
   8.500000E-06  1.045000E-06  6.887324E+15  2.220476E+14 -8.833480E+12  4.183900E+12
   9.500000E-06  1.045000E-06  6.942202E+15  2.259389E+14 -6.041288E+12  4.226496E+12
   1.050000E-05  1.045000E-06  6.924044E+15  2.269767E+14 -6.498192E+12  4.236546E+12
   1.150000E-05  1.045000E-06  6.992652E+15  2.277374E+14 -6.735105E+12  4.199273E+12
   1.250000E-05  1.045000E-06  6.933622E+15  2.269217E+14 -7.564302E+12  4.225276E+12
   1.350000E-05  1.045000E-06  7.038318E+15  2.294651E+14 -8.884247E+12  4.318787E+12
   1.450000E-05  1.045000E-06  6.974235E+15  2.261513E+14 -8.427343E+12  4.254757E+12
   1.550000E-05  1.045000E-06  7.018559E+15  2.266066E+14 -6.938174E+12  4.258390E+12
   1.650000E-05  1.045000E-06  6.900840E+15  2.225811E+14 -7.987361E+12  4.193130E+12
   1.750000E-05  1.045000E-06  6.947058E+15  2.278340E+14 -4.992101E+12  4.215506E+12
   1.850000E-05  1.045000E-06  6.949750E+15  2.231629E+14 -7.784293E+12  4.261415E+12
   1.950000E-05  1.045000E-06  6.932570E+15  2.254119E+14 -7.056631E+12  4.219172E+12
   2.050000E-05  1.045000E-06  6.858414E+15  2.273281E+14 -6.345891E+12  4.245965E+12
   2.150000E-05  1.045000E-06  7.066271E+15  2.238510E+14 -7.175087E+12  4.274700E+12
   2.250000E-05  1.045000E-06  7.016825E+15  2.270608E+14 -7.818138E+12  4.256574E+12
   2.350000E-05  1.045000E-06  7.047292E+15  2.266931E+14 -7.716603E+12  4.239586E+12
   2.450000E-05  1.045000E-06  6.890414E+15  2.251352E+14 -5.635151E+12  4.148329E+12
   2.550000E-05  1.045000E-06  6.919009E+15  2.286616E+14 -7.479690E+12  4.235937E+12
   2.650000E-05  1.045000E-06  6.829534E+15  2.220088E+14 -7.513535E+12  4.195588E+12
   2.750000E-05  1.045000E-06  6.909606E+15  2.203370E+14 -8.461188E+12  4.221920E+12
   2.850000E-05  1.045000E-06  6.970028E+15  2.278404E+14 -6.921252E+12  4.235025E+12
   2.950000E-05  1.045000E-06  7.036462E+15  2.294642E+14 -7.631991E+12  4.268365E+12
   3.050000E-05  1.045000E-06  6.950093E+15  2.242034E+14 -6.718183E+12  4.171254E+12
   3.150000E-05  1.045000E-06  7.092145E+15  2.311382E+14 -6.599726E+12  4.201727E+12
   3.250000E-05  1.045000E-06  6.991160E+15  2.285871E+14 -4.332128E+12  4.182669E+12
   3.350000E-05  1.045000E-06  7.029552E+15  2.219464E+14 -7.259699E+12  4.223446E+12
   3.450000E-05  1.045000E-06  6.902199E+15  2.320722E+14 -6.024366E+12  4.233503E+12
   3.550000E-05  1.045000E-06  7.066723E+15  2.253812E+14 -6.853562E+12  4.182360E+12
   3.650000E-05  1.045000E-06  6.921483E+15  2.379576E+14 -7.750448E+12  4.340515E+12
   3.750000E-05  1.045000E-06  7.076445E+15  2.321609E+14 -6.532037E+12  4.277111E+12
   3.850000E-05  1.045000E-06  6.922065E+15  2.193516E+14 -6.193589E+12  4.236546E+12
   3.950000E-05  1.045000E-06  7.069514E+15  2.305984E+14 -6.193589E+12  4.268667E+12
   4.050000E-05  1.045000E-06  7.013738E+15  2.311051E+14 -7.378156E+12  4.242625E+12
   4.150000E-05  1.045000E-06  6.862617E+15  2.239586E+14 -5.990521E+12  4.198045E+12
   4.250000E-05  1.045000E-06  7.023296E+15  2.278345E+14 -4.805955E+12  4.248089E+12
   4.350000E-05  1.045000E-06  6.951155E+15  2.342960E+14 -7.902749E+12  4.259298E+12
   4.450000E-05  1.045000E-06  6.966562E+15  2.278264E+14 -7.835060E+12  4.236850E+12
   4.550000E-05  1.045000E-06  6.910636E+15  2.262390E+14 -6.481270E+12  4.228325E+12
   4.650000E-05  1.045000E-06  6.906163E+15  2.247138E+14 -8.207352E+12  4.233198E+12
   4.750000E-05  1.045000E-06  7.004930E+15  2.266745E+14 -4.264439E+12  4.196817E+12
   4.850000E-05  1.045000E-06  6.902203E+15  2.311894E+14 -9.916512E+12  4.162903E+12
   4.950000E-05  1.045000E-06  6.930409E+15  2.254677E+14 -6.785873E+12  4.272589E+12
   5.050000E-05  1.045000E-06  7.039319E+15  2.283755E+14 -6.684338E+12  4.221615E+12
   5.150000E-05  1.045000E-06  6.907499E+15  2.269451E+14 -8.156585E+12  4.188210E+12
   5.250000E-05  1.045000E-06  6.910389E+15  2.267410E+14 -7.902749E+12  4.254454E+12
   5.350000E-05  1.045000E-06  7.027181E+15  2.317083E+14 -6.887407E+12  4.187903E+12
   5.450000E-05  1.045000E-06  6.994814E+15  2.373945E+14 -6.328968E+12  4.235329E+12
   5.550000E-05  1.045000E-06  6.969962E+15  2.319142E+14 -1.032265E+13  4.218255E+12
   5.650000E-05  1.045000E-06  6.807542E+15  2.214016E+14 -8.325809E+12  4.123715E+12
   5.750000E-05  1.045000E-06  6.938587E+15  2.335937E+14 -7.902749E+12  4.192823E+12
   5.850000E-05  1.045000E-06  6.983951E+15  2.267683E+14 -8.308886E+12  4.213059E+12
   5.950000E-05  1.045000E-06  6.814187E+15  2.249781E+14 -7.039708E+12  4.202953E+12
   6.050000E-05  1.045000E-06  6.897605E+15  2.235741E+14 -5.144402E+12  4.197431E+12
   6.150000E-05  1.045000E-06  6.758548E+15  2.207356E+14 -7.175087E+12  4.188210E+12
   6.250000E-05  1.045000E-06  6.828123E+15  2.246579E+14 -7.259699E+12  4.200807E+12
   6.350000E-05  1.045000E-06  6.967341E+15  2.242163E+14 -7.615069E+12  4.222531E+12
   6.450000E-05  1.045000E-06  6.880344E+15  2.269824E+14 -5.347471E+12  4.202954E+12
   6.550000E-05  1.045000E-06  6.953411E+15  2.288251E+14 -6.785873E+12  4.198966E+12
   6.650000E-05  1.045000E-06  6.906899E+15  2.342419E+14 -6.498192E+12  4.266251E+12
   6.750000E-05  1.045000E-06  6.795087E+15  2.271410E+14 -6.058210E+12  4.228630E+12
   6.850000E-05  1.045000E-06  7.026886E+15  2.248594E+14 -7.936594E+12  4.244143E+12
   6.950000E-05  1.045000E-06  6.851767E+15  2.237041E+14 -8.951937E+12  4.157638E+12
   7.050000E-05  1.045000E-06  6.860033E+15  2.219437E+14 -9.019626E+12  4.179278E+12
   7.150000E-05  1.045000E-06  6.786252E+15  2.282658E+14 -4.602886E+12  4.220089E+12
   7.250000E-05  1.045000E-06  6.874584E+15  2.197023E+14 -8.444265E+12  4.157638E+12
   7.350000E-05  1.045000E-06  6.827834E+15  2.228220E+14 -5.550539E+12  4.157328E+12
